blockNumber,timestamp,msg.sender,pool,token0,token1,transactionHash,token0_symbol,token0_name,token1_symbol,token1_name
16734037,1677676931,0xb1903E7243a19bd9bF3fA739C7e70691a0614Ef7,0x6937a1A6fc54d7b3d295652DAef2c257bBD8f82A,0xb294e91C2c0C141B4bd136b7b748b3b3b7E71B93,0xd1557677fFE0a6741A652D53b86C63C0B2f503aa,0x4a38f2da850572cdda41f26f58e2d71db5bac0f1adcf5341e0543f092dac77aa,LEGENDXp,Legend-X Pool,BOTSp,Pawn Bots Pool
16734141,1677678191,0xDB306e5c24cD28a02B50c6F893d46a3572835195,0x8c776d35e6eb6877C6119690145A1BAb7a4CB908,0x74dc039a1a0FDD50cc5294DDB98219a940e01158,0x8EE325AE3E54e83956eF2d5952d3C8Bc1fa6ec27,0x35b96a049332e47ed12d4915f9691628cf2c2e7ccaac4d38c3f0d88484c39a3a,LEAP,Leap of Faith,TYRANT,Fable Of The Dragon
16734223,1677679199,0xDB306e5c24cD28a02B50c6F893d46a3572835195,0x7cfaaa25933DAdA4Bd7d5AA5E5C970cf0197b6F1,0x74dc039a1a0FDD50cc5294DDB98219a940e01158,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xa936b8d049f57b173706b8123d0d9c9deeaf87f5855540b72062364270a3db36,LEAP,Leap of Faith,UNI-V3-POS,Uniswap V3 Positions NFT-V1
16734321,1677680411,0x79735eFdf6f5fB6eE3B06C6A75df67988a59B6e1,0xf095e543101610cAc36CB8f8688F2F35dcc10c04,0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x2077ec32cd13f00169e471fd2ebc8f573bf6cc792bbf668beec05e476ed42b08,DPI,DefiPulse Index,USDC,USD Coin
16734524,1677682871,0x1764c139E1241ffEdaC3EE96291357AeF501C7D7,0xFac9C0dC87CA85E24F964F91B51D99F746Fd02ce,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xb23d80f5FefcDDaa212212F028021B41DEd428CF,0x11a57699b2d48a791aadf1ac6d9849563948478ad0231a2802224636dce4bbbe,USDC,USD Coin,PRIME,Prime
16734548,1677683171,0x35264eAa3ecF4b775bc46B0c645DC02dB70Adb5C,0xCD423F3ab39a11ff1D9208B7D37dF56E902C932B,0xb23d80f5FefcDDaa212212F028021B41DEd428CF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2bff85a29dfa2ecd7200c07ed8d7dbd3703f76aa8f1b4c94a457aa91ba3dfb36,PRIME,Prime,WETH,Wrapped Ether
16734606,1677683879,0x0dB1F475E841948777EaAA6519EfEb6e4D01648C,0xCFf7D10981a6662007f79409113DeD8E3BAc51BC,0x14C256e65300026b76247E45554Bb645c2c294fF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbb78440524e18b402929824a00175d4d9d6ba29b6546c253301d80b67ce01efd,SBET,ShiBet,WETH,Wrapped Ether
16734814,1677686387,0x8C01b3606761B2aa382aFBc7Fe4F9B1335fe0860,0x5931680254749df1B1B64A8980fA3B0d7B251AeB,0xb23d80f5FefcDDaa212212F028021B41DEd428CF,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xb44b9de514b46de251053662efc3dead171ed74f97d0612b3b3823e9b3563492,PRIME,Prime,USDT,Tether USD
16735469,1677694343,0x5d90A4562C16F6c803aD104bD5E42458ABF4B18f,0x16bA077Fc44C6eF18483c93137D6DB1D6351F7b4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd4855a4773dA462848cB73d712DbcB5AD866821e,0x62a243b5a4652a54ee5b66c3dfb2a87956372d4a12ce453fc23ddfadeedced43,WETH,Wrapped Ether,testv3,testv3
16735571,1677695579,0x8B0F2BF68dc38FeCc58023d5520cEb5333958f4E,0x5cc6BB1B6d4309530F84FE7d0F72e5B7bE62CA30,0x106dce07a4fB0FB45221248f96d2c66F62392024,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc9102dc5116c83c8ce849d94cb0780fbdaea4d77af34a1291e4045615f3e4e23,CG,Cosmic Guild,WETH,Wrapped Ether
16736777,1677710195,0x9800700AAE7027e74Ba1502BfBFF1086F72670b3,0x1C9930a95925838BCd0A8FC48Db4C233EA45D031,0x03Be5C903c727Ee2C8C4e9bc0AcC860Cca4715e2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7bc1d051813e658eeb2eeabb6fb9794c6e5bec7372e165d33177bd47a09de18d,CAPS,Capsule Coin,WETH,Wrapped Ether
16737182,1677715115,0x83c418D2eD6670785330B996b47a18492b61e218,0xA82656F9E5405AF0d80539f7831c8ef3Fe4c5BeF,0x3b94440C8c4F69D5C9F47BaB9C5A93064Df460F5,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,0xef4c1b4238c9f4e04073032eed92a7c66653c435e8ab11834ef104697a7db0c6,RNG,Ring.Exchange,,
16737557,1677719723,0x41dcf1e48E2007aF470eF02C5E5E872B0ce59fb0,0x08D9eC8f4E64A23F42AAb3DA3AcD7d0b858B4AD7,0x535d9BbEdb6CA494C23F8f8157B1B180e5AbeBCb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x25dc90f625719b12dffea12c4af176a07951b4085ff7badadc8fd8eaf2fc395b,Ip,Innerp,WETH,Wrapped Ether
16737941,1677724367,0xEE5F7F36b71519a7D198f0714F134e2938a1617d,0xD56F643a8774a08A9994C4f4046f2d79A309a4aC,0xb5653Dce3ae89De4B2B2238026eeb691fb094269,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc6b5791d203967e5151fcec2e7793808b73ed55c596b272675aa9e534310761b,DUENDE,Duende,WETH,Wrapped Ether
16739524,1677743639,0x401d8d05402cC3cC64f43249465D9d7ED8d0D51e,0xe93C6C64cD2cdA1170Db372F62E0aB398Ad03d6A,0x72dD4b6bd852A3AA172Be4d6C5a6dbEc588cf131,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x159667306eee7296733ea73915d29f4c060ba125e2889523f17a8036f23a63cd,NGC,NAGA Coin,WETH,Wrapped Ether
16739810,1677747095,0xf3C977FA8d93A0d407a5F1b6FD0057692dEA9b67,0x9782AAFa7f9E503C3130fBb62Adca8FBDa93B7d8,0x2F9CAB5e879330Ac548A8EE9375C896Ff37b8E0a,0x7eb5Ed69BBd99E2DB2255a2AFd979EB7D821c735,0x6f9a530081f61b36e3c068ed38ace708e0cb9ae5b757d37e781da31e6d6c080d,FIND,find,0xETHERS-IO/ETHERS.JS,github.com/ethers-io/ethers.js
16740002,1677749423,0x12B6bf5B3F63416411a9a12408Fa09C6Df3c5847,0x6395DDd70f6A6c300f36f0dcF1FccE07e83143cf,0x2F9CAB5e879330Ac548A8EE9375C896Ff37b8E0a,0x9212A12a73BD62C06055d79F8BFE745815702a7D,0x321d9a351290a0213340a901fda5c580c0923ea73933c1f9c47c7fa449a5c10a,FIND,find,0xAMARK/GUN,github.com/amark/gun
16740021,1677749651,0x4cB57ffC74460772C84e07B684cF59b730802810,0xB5E97e794EEeE1905819ee8A2f190683867C7493,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDA6A3876AD460194Cd7bA28062D838C98Ee2fD1d,0x6bea98266b41a9a8eb65ed6a5fb7304d79b919bef4e7398a8147c9f3b986aba8,WETH,Wrapped Ether,KEL,KelVPN v2
16740044,1677749927,0x4cB57ffC74460772C84e07B684cF59b730802810,0xc788324905793b9a97C753bAB48efe6d86065DDC,0x26c8AFBBFE1EBaca03C2bB082E69D0476Bffe099,0xDA6A3876AD460194Cd7bA28062D838C98Ee2fD1d,0xb5c1d7b4724e82d7413a414e69d50b3dcd8b00c2384473f13eb027fe288c5320,CELL,Cellframe Token,KEL,KelVPN v2
16740138,1677751067,0xF44C84979097258168AD0ddCbD5f65E9DeC16371,0x20435F0f5dBd7909A15a67C177d827398FEFbb28,0x796a4503b444A71b331c9556bEF0815237ddEaBC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdcbfbe3e71a52908c0d07f8454365337774309872ce46cabe897e3091d1ba42e,oDOGE,Ordinal Doge,WETH,Wrapped Ether
16742491,1677779819,0x2112fb29Fb6D031c79c8e0726cc90F68cd7DC8fA,0xD4943745A299249bE14bA543f56B8f0B6BC4cc90,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xE60779CC1b2c1d0580611c526a8DF0E3f870EC48,0x4c820624bb63cb3e7d99f617d78a04e59ac0eb93a6a9b67b80315760d5b58349,USDC,USD Coin,USH,unshETHing_Token
16742664,1677781895,0x36f8A9eBb4479B1b877920b4cE0a11Ee25C29a8b,0xAA13563862B7A8F3b70f9eF7BD555E30D91898da,0xB901E6E45FAc21068001aF94cD8C25d7dEa35dF9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x80280e666a92ed1a3d7835bd0ecce2ae8faa59bfd434cadaa31daa49cdf9b23b,888,888,WETH,Wrapped Ether
16742913,1677784931,0xa38cDB63c943E9481c9b87DB5C80f5AC333d16ED,0x88eaBb80364c467f0E77Cc575b56C206154a46cB,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xE60779CC1b2c1d0580611c526a8DF0E3f870EC48,0xc99cf365625fb757e966d3632d897c068df672826a57d33c4b430244a1a281cc,USDT,Tether USD,USH,unshETHing_Token
16744017,1677798311,0x97a8b3cD0776b4BFCb43aAA11087349BfDf63303,0x2A81aE30aa9cA5FC3913F7816DFA4d9c46f7f60d,0x535d9BbEdb6CA494C23F8f8157B1B180e5AbeBCb,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x354b398108dcd107384ce8084507cc871041f3951d6909efdb4a4ce608665e87,Ip,Innerp,USDT,Tether USD
16744101,1677799343,0x152b053b9d5545eD6010291f58bF8e5271B77331,0x7E88D97B8D01f08983066BC02D1E23f89bED9b46,0x5eC3464B6CBD81F88139d846e53dd66EBf388E78,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x8eec61d98d580611295379ee88b2fc5a40523dfc1798ff941ca93ab13fb10b75,PPAPE,PPAPECoin,USDT,Tether USD
16744357,1677802427,0xf78796ffB56ec8EC44D96921E7f7868e67d3A0fB,0x003f74396718dAe1700Dad33e05cDFDFe8D46Af1,0x98a0501EF6dd43F6039Cc911D1f38539253D0b18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x54dc3aa73bc62c540719283007a2a4c3d961c8594644553f2e60411d9482bc37,oAkita,Ordinal Akita,WETH,Wrapped Ether
16745159,1677812315,0xbC68CCcAAA48846BBe6941eb474970D65342eB5F,0x76764f4F6AfEd0329E72cf6982d83F877ee9ebAE,0x06450dEe7FD2Fb8E39061434BAbCFC05599a6Fb8,0x15964Cc23e13141D290Da9581213B4B0879cE7d8,0x0611e4f1e6cbe742d7cbca2e5ad58c4f5ef6a884916f801e11cee5c06df2424c,XEN,XEN Crypto,XUSD,Metapia Stable USDtoXEN
16745385,1677815051,0xB9337A7C47221d488fe373a691A4E9B06477C8F2,0x780897CB2765270F5AEfc458092F68DbBb4C320c,0x518C21e61EdFA2d16313BA54f8c7C05a254d9E59,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x51811b192e4fedc59bf5211a0e0c85f1184e3c437b796b7ee1731d2cc7718a2c,SATURN,SATURN,WETH,Wrapped Ether
16745926,1677821555,0xbC68CCcAAA48846BBe6941eb474970D65342eB5F,0x29200F9CFD6813a8DBeb0d52017d9e16D56661C6,0x9dbA8de6817DF5F366BE80B3acC3DEe335789Dc7,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xd08e29a12adf1b25b38f61f2e7fb00183dc371443b2cf5f8ba881a13483d8f2b,MELE,Metapia Meta Element,USDT,Tether USD
16745965,1677822023,0xbC68CCcAAA48846BBe6941eb474970D65342eB5F,0x2Cab9A5a4F60362b8DA15EC68778a371ce18486E,0x15964Cc23e13141D290Da9581213B4B0879cE7d8,0x4DDC8A469692DB9f56080630a175Da72af79Bd4a,0xd8dea2f30c08b2e64fd87ecfd80727fded285b2703d8567c55e721d2803afa84,XUSD,Metapia Stable USDtoXEN,MCNY,Metapia Stable TokenCNY
16745994,1677822395,0xB9337A7C47221d488fe373a691A4E9B06477C8F2,0x5D8Bc727f96164D0964d2c4c2e79deC58F252840,0x518C21e61EdFA2d16313BA54f8c7C05a254d9E59,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeb95df8e1cf1aaf744a33364a2e9b4b2d2cb13cefb2563340056731f95465cdb,SATURN,SATURN,WETH,Wrapped Ether
16746992,1677834467,0x7155c9Db9F647d6EE1B35783a2B34dcf44a7f6C1,0xfCeAe92130844E3e1f4826900e334fd1eaA6C9fe,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x4C2Af3E2730E314bB0c53F0c9DD372090372fB28,0xb40f07d728026a71c3fbfb0abab7e641522cf4b02b5952bfd156231ffcab4b83,WBTC,Wrapped BTC,PDT,PARADISE TOKEN
16748155,1677848615,0xe1880B5348FC0BaD7a4d81cFdd0140cFf530B174,0x18DFa87FE5de5CDc5830B2D34Ca94bC7559d8Fbb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xEa4a2327E75252517535fd013b7C6706609819DB,0x833429fda085e7697134376f733f1f90a7b11b6518dfa805c3c879d91cfdc823,WETH,Wrapped Ether,SNS,Shibarium Name Service
16748318,1677850619,0x0Bdb79846e8331A19A65430363f240Ec8aCC2A52,0xD526fd7c75aE806e5daed4E0539961A46b476cb8,0x3eAbbf2010f31E5fDae1EE56e547c5c7b99d15Ac,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x667d24ad1eb67ff5ff0717598b725ab50adb938257e7ffaa6a5e70bb7aa52ed8,mTestLiq,mTestLiq,WETH,Wrapped Ether
16749984,1677870863,0x73BcBAE654B6239132718e5a3c4B3ceecdED4b4e,0x48217AbBF76C7c1B0Ed2F72cca88aD35f8Cac686,0x887F054097dB54Cf1B39b20A5EF7C6D5d2a2de7a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc5a762a87b6301b1f8507f3a89a2233db05350b0166d3bea097162144db61111,ASC,Ape Street Coin,WETH,Wrapped Ether
16750148,1677872855,0x1012324537678ad4AfcCb99F08d92e151396830e,0x5D342C10657Fd352Ceb4D7cd23504580b950fB2f,0x7c6B16b538cdA7263528Fe95cC8dfda7b9532897,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe8d1f0fbe0c19dd17edef822779f891391f6e6eeb1f841bba02bb9fd456699ed,I,I,WETH,Wrapped Ether
16750547,1677877727,0x981988CF0e64b62D84A451cc3Fa2F40364333b50,0x5A98f4c5d4D78B92aD7a9bBD2999799aFc9fC8fD,0x3D3D35bb9bEC23b06Ca00fe472b50E7A4c692C30,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x99c0423520d5008c3c7727ffb5624164b8ac98d67595dc64e0f398989b735a40,VIDYA,Vidya,USDC,USD Coin
16751047,1677883859,0x39EC56C1ABAcAbD5a1A77Ee6f008f225264d5187,0xc9d34eD99043D49e9484FA55205363fdCf444604,0x4F604735c1cF31399C6E711D5962b2B3E0225AD3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xca197e3403081b0030166498abfbadef425d032ff33600f5b41cc8e1c8b24453,USDGLO,Glo Dollar,USDC,USD Coin
16751527,1677889691,0xb1903E7243a19bd9bF3fA739C7e70691a0614Ef7,0xa062503C7834B3Fde0bd1fE1D72716E53193b9Fc,0xA420D786B5720cc0dc90703B578A33E8f12385d6,0xd1557677fFE0a6741A652D53b86C63C0B2f503aa,0xb557f2e68d750e6ee6b98c67783e855ef52c86e670673ba6518df1b18837f98a,CXp,RFOX VALT CitiXens Pool,BOTSp,Pawn Bots Pool
16751947,1677894827,0x81901Ea6505327DFdAe4D8Fc22D7E7005Ced55ed,0x70e14337F97dcc4AfB49A098517087C7EF5fb7C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC1779B6e0a465017ccb1caeABBff74eEE2AB7559,0x5f08bce02cec6eead119a6940d1f564180ce76be8e7a4d5bca32a9e96d056f23,WETH,Wrapped Ether,TRN,TRNtoken
16754910,1677930887,0xE0ceF531C99635d4353b8B831D42f17e292914EE,0x3f5e0EEBE1eA2A1968D5A6b0b2A6d4F83687935E,0x6b32022693210cD2Cfc466b9Ac0085DE8fC34eA6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x49b5758791914c4a3a352b472069f79f3ff89a38a00469bfbe36ea180451650c,DECI,Maximus Decimus,WETH,Wrapped Ether
16755879,1677942623,0x094a65d7ed7d71476985Ad9589792563137C1DfA,0x70Be8e1b58DE8142fDF8269C19D99918aFf10254,0x775Fd10148b49C6CE87370d1D66ceEfFc6f451C7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6b6e1e45027423d8459bbe9230ffcecaf3593996a97811ec7ed306d046f75ed5,TAIL,SHIBA TAIL,WETH,Wrapped Ether
16755907,1677942959,0x8A939029786d5aAFc1bd5dCdc17384Beb3214dB0,0xF518AD9340BCA437B393596F73FbA55C75D25e5c,0x3b420298341B3230F0f5CE7769f50B6ef4F0616e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x22bb88a9dea905c1c55799a46143fff6a3502666daf2972ebc37cf1ed91b8ae6,$CAI,CheekyAI,WETH,Wrapped Ether
16756493,1677950111,0xC730c9B3938F73384Ed6544B6A1108a93E334a86,0x11D74900a07d7851070738ed38b26D87F56B2dD2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDC419D08FffB13cB4e6A8D57Be31eb4Ecda87E44,0x4441d213da683ce1a726b6f0915eb1cb00977a2c44c579a93a68779a64f7ead0,WETH,Wrapped Ether,PAWP,PawPad
16756623,1677951671,0xa8750b6b5a413827953d36b5c4f1F9C852168BB6,0xa2cC48947f6b892b34daCcE4002586cdC9c01E22,0x3Cff066B8934e341F0ea88CdA9ea57B2d73dC5b0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8231fce55e29e19f093b757bfc8ba5b5acb66a3c370fbec56b16cb8911fc9b68,oAPES,Ordinal APES,WETH,Wrapped Ether
16757269,1677959507,0x89C708a7487BBc6d4495d3012C7866344D3FCf5C,0xB021817B8eaE6A9a35B09585fa734A3c9E429E8c,0x2E324c7cB1C87Ddc5Df7F5559a02257594CFBF27,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1c63e3e9a7fc27f44fac38f97f0fd9817c6513636064f19a41058dd34699238b,LOT,Lotus,WETH,Wrapped Ether
16759345,1677984647,0x8b2607796b87438EF377471d135441F4eC63680a,0x1FC037AC35AF9b940E28e97C2FAF39526Fbb4556,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfAc0403a24229d7e2Edd994D50F5940624CBeac2,0x7067aa2d13a716a34cfd32ff58b6f717744b4e5b315264c39a5c5fac1fc2dc8e,WETH,Wrapped Ether,THEO,Theopetra
16762128,1678018475,0x455B7313343DcDB33b7F945F9754D444b6233bF1,0x2ba17aa776a222026F312418048C8910D0EC2Bb0,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xF0d33BeDa4d734C72684b5f9abBEbf715D0a7935,0x0efeb735770e1322eb607cbd102615803e8d3f2a87eec5e0e6aea1e4a4d8055e,USDT,Tether USD,NTX,NuNet Utility Token
16762310,1678020671,0x426fd10a9D2cB7D898Cafe3dEbf61D3c2177fE49,0x0D4dAd9720A33916215E7097be7c952d67933D51,0xBB6f87F033f140DDb16b491256fA9ce38A02aA6b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x51ba8bdcfb198e38cdc2884a77d8266a5267473015dc258badb8f53e372d59aa,NFTB,NFooTball Token,WETH,Wrapped Ether
16764139,1678042907,0xB6D5B241192e1798bB7401a450C793E681C22800,0x3d97AD696af3b577c31e703bbE266bF965e000fc,0x9333D3983d8AF4f233F9B185ea4567bEDfAF26AD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9523912e08be4b96702526ee1c17040051d09bdc60e1a79b31c07953bd0d3a73,o1,Ordinal One,WETH,Wrapped Ether
16764410,1678046183,0x34A39A6577c998efaCfA9D43F212626d506A8BC0,0xdb3a8B1dE7F9F3A8CF8c6085dfC3F1C799593eB9,0x19089A71BB1a2a9dEcc6b80f54D07100085Fab61,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xaff32816751b9e1eae9b78df93341d9e0d6797421a00438c09d15d1da9ded9c9,AiT,AiTechnology,USDT,Tether USD
16765117,1678054751,0x34A39A6577c998efaCfA9D43F212626d506A8BC0,0x8a127Deb3417793A58Ca9f615E389d5A688312A3,0x19089A71BB1a2a9dEcc6b80f54D07100085Fab61,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf2e2a05e8f5333010eee2c8c2f47eb3864c2476ce6fbca0f2c174156ee49c2cc,AiT,AiTechnology,USDT,Tether USD
16766251,1678068539,0xf2aB1DC6bdf032E2603E008929782Ea2B5E4a1E4,0x9C9C62b410B0Fd7D78Aa75957D4Cbbca0B582a73,0xB01D248C2F26112e1Ba452eCeA604DB03C853e2C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7fe0044a2eb11b6edba4b72ee705bf94a1f775d0d77b2d2b5eb8b2373083fcf9,CW2,Cold War 2,WETH,Wrapped Ether
16767479,1678083395,0x543D048a5E828B9D2eC04fc80Ce498890673F2D6,0xeebA5A7ACaf2451870036ed65d4b97Ac1Fe70Bb5,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xb10cc888cB2CcE7036F4c7ECAd8a57Da16161338,0xa8f44d62ca09a6c63f1223a47ea53fe8dd42d4c4fd516a0b92e01d82366ce399,USDC,USD Coin,SWITCH,Switch
16767880,1678088315,0xfD9C17c5fF7141c5825bfd00E43d78acfC85118B,0x9c60C9aF4f8560Ace298f51349caedBd1725F4aa,0x607e071fA3E4c518FD89aF00e0c0105a26Eb0A70,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x233aa1216e14f5843d0dc6b96644e0f1320ef0fc13fdb2bcc5685322a4ec8ad8,SHR,Shibari,WETH,Wrapped Ether
16768370,1678094207,0x2112fb29Fb6D031c79c8e0726cc90F68cd7DC8fA,0xA79cD6d0fF77aed884F61B4949707bAFF03501fF,0x34103e1190b824a44C6a638438d425cbA21143BA,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x935cf7bb675b5a5809a92cee508dc6e8dad7d0e4f42cdd39a665c30feece7992,BITE,Bite,USDC,USD Coin
16769419,1678107011,0xF7768527BC2054e624D0E13cDA7eC96567EFB7dE,0xde8A8baFBD1543Cf2E82EAe3256EEa3478E16C18,0xa589b6696c33b353F993CC07Da30F22a4cE061ca,0xef33c4374EE1954470A491BfA7c439937E74B4Ff,0x6f44215b06477052a9bf97c0c574a55b7344605c60fae3ccf1ec69c36accc37a,Y0,Y0 Token,Y1,Y1 Token
16769482,1678107767,0x2dC7723D3113803Dd3Fbb3B9F0888320aa4fAd00,0x08edeAdbf9a345280D819E85e6091F0a549a23a1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xE7b00E91A3bbAcB0eEcD03828bf333021ef7E0D0,0x8a23730ccbbf046782d927bc82a4a8cfe5e7128cdc21810a38bbf08a94f655ed,USDC,USD Coin,3RT,THREEREDTREES
16770983,1678125959,0xc787f9CcD6A3548Cd11B3ca157C8B211bd70C456,0x3fBAFcb10738B827Fc2F29c322F6F0D9b329f6d6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcf114c5e722f736CA49455008DA672575F3Cf7aC,0xaec20cddfa19d613767c5acc5f9734453f8c50a07660bf4cda5826e915e0029e,WETH,Wrapped Ether,SSP,SSprotocol
16771691,1678134611,0x86d3ee9ff0983Bc33b93cc8983371a500f873446,0x2C32ebdc2eD3C790758Fb4C09a64439237445E8a,0x534D1F5E617e0f72A6b06a04Aa599839AF776A5e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xaec0494d43178bc6c35b362833f266abe456715be6b060acadf4034f6749a42e,BSN,Blockswap Network,WETH,Wrapped Ether
16772418,1678143455,0x64E6a0EB54266965d266144731654D0EC3520473,0xB98bc31bd61770B24F36E21160020489D773f9b8,0xb97fca5a2967ed91F36C1cBb60DbFe4c53C1DF44,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x0afad2c8547f220ac7437d2b9af406b4d126bc90b3cb5d708f2f0102236f68e9,RUBE,Equal RUB,USDT,Tether USD
16773751,1678159607,0x1eaA190B0fdFe1723E434d3118Adf606fB790829,0xF19bDb2BDc1b0D49c01E2d8689f8e324678de53e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd79F43113B22D1eA9F29cfcC7BB287489F8EE5e0,0x9e23a4e95ef48feb4de723ec92b15ed56e07f33b2c4dcef9ea57469206971a8a,WETH,Wrapped Ether,ZRO,PROTOCOL ZERO
16775038,1678175279,0xD88e7D30f7548B7a7C6BFE513629724916449e6D,0x099d0ECE074dBFDDAE7803b702BFA92e0F7Cea73,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE60779CC1b2c1d0580611c526a8DF0E3f870EC48,0xbebc7915eb9db3aea5539f3af370fef81083c705a870e4764862ca6cd6327860,WETH,Wrapped Ether,USH,unshETHing_Token
16775053,1678175459,0x4593433D9Fe0Fde429E59fB417A35309D7eefE17,0xB74155eB813Eda7185b77b360b818980a9bbdEE6,0x14cC8DfaF2258E1B8B2869300dBa1B734dc0fE43,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x119cfc338a7ec6f237d81740fa5f6e4058cc18e532a5a18c4f441236a2ccb8fd,KTT,K-Tune Token,WETH,Wrapped Ether
16775574,1678181783,0xFE4237a5E4361cdEdFfF41030a7768F1500d780f,0x01Ba80F7DA4EDe27Af72f1C8842275209Ac503f5,0x9E976F211daea0D652912AB99b0Dc21a7fD728e4,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x3c925418ea25f08042d30c71dcf46db8ce7c05693c86b44a0295763499dc5e87,MAP,MAP Protocol,USDC,USD Coin
16777561,1678205891,0x6e74053a3798e0fC9a9775F7995316b27f21c4D2,0x25b0fA08FEF28b6Ebd227546A3b4FA2CbBa3646E,0x5E8422345238F34275888049021821E8E08CAa1f,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xfca3c92d1742b0e247b430376d5070088b920d05d98a016e00dfeca6ed3bec3b,frxETH,Frax Ether,FRAX,Frax
16778903,1678222223,0xc2Aa9aEDf70C1F1a472E385CE783985a0ea9F0A9,0x5d811a9d059dDAB0C18B385ad3b752f734f011cB,0x8c1BEd5b9a0928467c9B1341Da1D7BD5e10b6549,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x207befe6e38471e654d1c649551d1c3843901ad15dc5dcc6c8bc4cb14ba661f6,LsETH,Liquid Staked ETH,WETH,Wrapped Ether
16779559,1678230143,0x4B9f696c998f9549485a3a85DcA692Fd6CCE491F,0x753D17B264b90460Af5a03e62a7118851DE22fba,0x32EA96F6f2985bD38e4dAC3bC08156198Bc2324d,0xB1f1F47061A7Be15C69f378CB3f69423bD58F2F8,0x577a2e73c58e08fe1008f7d0b08e9a1a0d16f068424680810d89f3e55bb912cb,fUSDC-6e5e,fUSDC-6e5e,FLASH,Flashstake
